Date,Dow Jones Price,S&P 500 Price,Nasdaq Price
09/12/2006,"11,498.09","1,318.07","1,623.99"
09/11/2006,"11,396.84","1,313.00","1,615.75"
09/08/2006,"11,392.11","1,299.54","1,583.78"
09/07/2006,"11,331.44","1,298.92","1,574.71"
09/06/2006,"11,406.20","1,294.02","1,564.84"
09/05/2006,"11,469.28","1,300.26","1,572.20"
09/01/2006,"11,464.15","1,313.25","1,603.69"
08/31/2006,"11,381.15","1,311.01","1,589.47"
08/30/2006,"11,382.91","1,303.82","1,579.73"
08/29/2006,"11,369.94","1,305.37","1,581.95"
08/28/2006,"11,352.01","1,304.28","1,573.65"
08/25/2006,"11,284.05","1,301.78","1,570.29"
08/24/2006,"11,304.46","1,295.09","1,557.70"
08/23/2006,"11,297.90","1,296.06","1,555.19"
08/22/2006,"11,339.84","1,292.99","1,550.41"
08/21/2006,"11,345.05","1,298.82","1,563.43"
08/18/2006,"11,381.47","1,297.52","1,561.12"
08/17/2006,"11,334.96","1,302.30","1,576.46"
08/16/2006,"11,327.12","1,297.48","1,573.59"
08/15/2006,"11,230.26","1,295.43","1,570.06"
08/14/2006,"11,097.87","1,285.58","1,534.43"
08/11/2006,"11,088.03","1,268.21","1,494.33"
08/10/2006,"11,124.37","1,266.74","1,486.74"
08/09/2006,"11,076.18","1,271.81","1,496.28"
08/08/2006,"11,173.59","1,265.95","1,485.64"
08/07/2006,"11,219.38","1,271.48","1,484.80"
08/04/2006,"11,240.35","1,275.77","1,494.13"
08/03/2006,"11,242.59","1,279.36","1,503.84"
08/02/2006,"11,199.93","1,280.27","1,510.60"
08/01/2006,"11,125.73","1,277.41","1,500.48"
07/31/2006,"11,185.68","1,270.92","1,484.94"
07/28/2006,"11,219.70","1,276.66","1,509.43"
07/27/2006,"11,100.43","1,278.55","1,510.30"
07/26/2006,"11,102.51","1,263.20","1,478.53"
07/25/2006,"11,103.71","1,268.40","1,487.88"
07/24/2006,"11,051.05","1,268.88","1,489.52"
07/21/2006,"10,868.38","1,260.91","1,482.34"
07/20/2006,"10,928.10","1,240.29","1,451.88"
07/19/2006,"11,011.42","1,249.13","1,466.89"
07/18/2006,"10,799.23","1,259.81","1,490.60"
07/17/2006,"10,747.36","1,236.86","1,472.34"
07/14/2006,"10,739.35","1,234.49","1,468.50"
07/13/2006,"10,846.29","1,236.20","1,462.17"
07/12/2006,"11,013.18","1,242.28","1,478.16"
07/11/2006,"11,134.77","1,258.60","1,501.46"
07/10/2006,"11,103.55","1,272.43","1,533.06"
07/07/2006,"11,090.67","1,267.34","1,520.90"
07/06/2006,"11,225.30","1,265.48","1,533.71"
07/05/2006,"11,151.82","1,274.08","1,551.55"
07/03/2006,"11,228.02","1,270.91","1,553.95"
06/30/2006,"11,150.22","1,280.19","1,586.25"
06/29/2006,"11,190.80","1,270.20","1,575.23"
06/28/2006,"10,973.56","1,272.87","1,585.56"
06/27/2006,"10,924.74","1,246.00","1,538.25"
06/26/2006,"11,045.28","1,239.20","1,527.00"
06/23/2006,"10,989.09","1,250.56","1,556.17"
06/22/2006,"11,019.11","1,244.50","1,551.05"
06/21/2006,"11,079.46","1,245.60","1,554.49"
06/20/2006,"10,974.84","1,252.20","1,573.56"
06/19/2006,"10,942.11","1,240.12","1,548.32"
06/16/2006,"11,014.55","1,240.13","1,548.94"
06/15/2006,"11,015.19","1,251.54","1,562.84"
06/14/2006,"10,816.92","1,256.16","1,573.08"
06/13/2006,"10,706.14","1,230.04","1,530.26"
06/12/2006,"10,792.58","1,223.69","1,516.85"
06/09/2006,"10,891.92","1,237.44","1,520.31"
06/08/2006,"10,938.82","1,252.30","1,550.97"
06/07/2006,"10,930.90","1,257.93","1,561.55"
06/06/2006,"11,002.14","1,256.15","1,565.22"
06/05/2006,"11,048.72","1,263.85","1,575.39"
06/02/2006,"11,247.87","1,265.29","1,577.50"
06/01/2006,"11,260.28","1,288.22","1,612.90"
05/31/2006,"11,168.31","1,285.71","1,616.57"
05/30/2006,"11,094.43","1,270.09","1,579.58"
05/26/2006,"11,278.61","1,259.87","1,571.29"
05/25/2006,"11,211.05","1,280.16","1,606.37"
05/24/2006,"11,117.32","1,272.88","1,599.68"
05/23/2006,"11,098.35","1,258.57","1,580.18"
05/22/2006,"11,125.33","1,256.58","1,569.01"
05/19/2006,"11,144.06","1,262.07","1,584.57"
05/18/2006,"11,128.29","1,267.03","1,600.86"
05/17/2006,"11,205.61","1,261.81","1,587.11"
05/16/2006,"11,419.89","1,270.32","1,598.91"
05/15/2006,"11,428.77","1,292.08","1,623.69"
05/12/2006,"11,380.99","1,294.50","1,634.78"
05/11/2006,"11,500.73","1,291.24","1,635.81"
05/10/2006,"11,642.65","1,305.92","1,657.48"
05/09/2006,"11,639.77","1,322.85","1,694.82"
05/08/2006,"11,584.54","1,325.14","1,711.17"
05/05/2006,"11,577.74","1,324.66","1,715.23"
05/04/2006,"11,438.86","1,325.76","1,713.84"
05/03/2006,"11,400.28","1,312.25","1,701.03"
05/02/2006,"11,416.45","1,308.12","1,686.30"
05/01/2006,"11,343.29","1,313.21","1,689.93"
04/28/2006,"11,367.14","1,305.19","1,686.61"
04/27/2006,"11,382.51","1,310.61","1,700.71"
04/26/2006,"11,354.49","1,309.72","1,717.14"
04/25/2006,"11,283.25","1,305.41","1,702.20"
04/24/2006,"11,336.32","1,301.74","1,701.47"
04/21/2006,"11,347.45","1,308.11","1,706.44"
04/20/2006,"11,342.89","1,311.28","1,709.02"
04/19/2006,"11,278.77","1,311.46","1,728.90"
04/18/2006,"11,268.77","1,309.93","1,734.04"
04/17/2006,"11,073.78","1,307.28","1,726.64"
04/13/2006,"11,137.65","1,285.33","1,694.32"
04/12/2006,"11,129.97","1,289.12","1,712.07"
04/11/2006,"11,089.63","1,288.12","1,704.75"
04/10/2006,"11,141.33","1,286.57","1,704.40"
04/07/2006,"11,120.04","1,296.62","1,718.86"
04/06/2006,"11,216.50","1,295.50","1,723.03"
04/05/2006,"11,239.55","1,309.04","1,739.20"
04/04/2006,"11,203.85","1,311.56","1,732.74"
04/03/2006,"11,144.94","1,305.93","1,716.55"
03/31/2006,"11,109.32","1,297.81","1,706.77"
03/30/2006,"11,150.70","1,294.87","1,703.66"
03/29/2006,"11,215.70","1,300.25","1,708.68"
03/28/2006,"11,154.54","1,302.89","1,703.84"
03/27/2006,"11,250.11","1,293.23","1,673.03"
03/24/2006,"11,279.97","1,301.61","1,680.63"
03/23/2006,"11,270.29","1,302.95","1,679.81"
03/22/2006,"11,317.43","1,301.67","1,670.73"
03/21/2006,"11,235.47","1,305.04","1,676.32"
03/20/2006,"11,274.53","1,297.23","1,672.47"
03/17/2006,"11,279.65","1,305.08","1,688.98"
03/16/2006,"11,253.24","1,307.25","1,685.66"
03/15/2006,"11,209.77","1,305.33","1,679.05"
03/14/2006,"11,151.34","1,303.02","1,694.46"
03/13/2006,"11,076.02","1,297.48","1,681.15"
03/10/2006,"11,076.34","1,284.13","1,653.79"
03/09/2006,"10,972.28","1,281.42","1,648.23"
03/08/2006,"11,005.74","1,272.23","1,645.09"
03/07/2006,"10,980.69","1,278.47","1,660.35"
03/06/2006,"10,958.59","1,275.88","1,661.02"
03/03/2006,"11,021.59","1,278.26","1,669.94"
03/02/2006,"11,025.51","1,287.23","1,684.32"
03/01/2006,"11,053.53","1,289.14","1,693.78"
02/28/2006,"10,993.41","1,291.24","1,694.58"
02/27/2006,"11,097.55","1,280.66","1,670.57"
02/24/2006,"11,061.85","1,294.12","1,695.66"
02/23/2006,"11,069.22","1,289.43","1,676.50"
02/22/2006,"11,137.17","1,287.79","1,672.29"
02/21/2006,"11,069.06","1,292.67","1,677.52"
02/17/2006,"11,115.32","1,283.03","1,655.68"
02/16/2006,"11,120.68","1,287.24","1,675.21"
02/15/2006,"11,058.97","1,289.38","1,688.61"
02/14/2006,"11,028.39","1,280.00","1,673.15"
02/13/2006,"10,892.32","1,275.53","1,661.95"
02/10/2006,"10,919.05","1,262.86","1,645.83"
02/09/2006,"10,883.35","1,266.99","1,663.75"
02/08/2006,"10,858.62","1,263.78","1,654.08"
02/07/2006,"10,749.76","1,265.65","1,670.47"
02/06/2006,"10,798.27","1,254.78","1,651.84"
02/03/2006,"10,793.62","1,265.02","1,657.54"
02/02/2006,"10,851.98","1,264.03","1,664.53"
02/01/2006,"10,953.95","1,270.84","1,685.77"
01/31/2006,"10,864.86","1,282.46","1,713.02"
01/30/2006,"10,899.92","1,280.08","1,710.75"
01/27/2006,"10,907.21","1,285.19","1,713.45"
01/26/2006,"10,809.47","1,283.72","1,711.11"
01/25/2006,"10,709.74","1,273.83","1,690.49"
01/24/2006,"10,712.22","1,264.68","1,677.00"
01/23/2006,"10,688.77","1,266.86","1,686.22"
01/20/2006,"10,667.39","1,263.82","1,676.30"
01/19/2006,"10,880.71","1,261.49","1,676.38"
01/18/2006,"10,854.86","1,285.04","1,729.92"
01/17/2006,"10,896.32","1,277.93","1,716.62"
01/13/2006,"10,959.87","1,283.03","1,736.39"
01/12/2006,"10,962.36","1,287.61","1,746.78"
01/11/2006,"11,043.44","1,286.06","1,747.35"
01/10/2006,"11,011.58","1,294.18","1,758.24"
01/09/2006,"11,011.90","1,289.69","1,744.02"
01/06/2006,"10,959.31","1,290.15","1,741.90"
01/05/2006,"10,882.15","1,285.45","1,734.99"
01/04/2006,"10,880.15","1,273.48","1,705.29"
01/03/2006,"10,847.41","1,273.46","1,695.83"
12/30/2005,"10,717.50","1,268.80","1,679.93"
12/29/2005,"10,784.82","1,248.30","1,645.20"
12/28/2005,"10,796.26","1,254.40","1,655.36"
12/27/2005,"10,777.77","1,258.20","1,667.10"
12/23/2005,"10,883.27","1,256.50","1,668.37"
12/22/2005,"10,889.44","1,268.70","1,682.92"
12/21/2005,"10,833.73","1,268.10","1,683.35"
12/20/2005,"10,805.55","1,262.80","1,670.61"
12/19/2005,"10,836.53","1,259.60","1,665.07"
12/16/2005,"10,875.59","1,259.90","1,664.36"
12/15/2005,"10,881.67","1,267.30","1,688.68"
12/14/2005,"10,883.51","1,270.90","1,701.70"
12/13/2005,"10,823.72","1,272.70","1,698.98"
12/12/2005,"10,767.77","1,267.40","1,705.77"
12/09/2005,"10,778.58","1,260.40","1,698.35"
12/08/2005,"10,755.12","1,259.40","1,692.62"
12/07/2005,"10,810.91","1,255.80","1,685.59"
12/06/2005,"10,856.86","1,257.40","1,697.04"
12/05/2005,"10,835.01","1,263.70","1,701.35"
12/02/2005,"10,877.51","1,262.10","1,694.77"
12/01/2005,"10,912.57","1,265.10","1,709.10"
11/30/2005,"10,805.87","1,264.70","1,704.28"
11/29/2005,"10,888.16","1,249.50","1,672.56"
11/28/2005,"10,890.72","1,257.50","1,676.84"
11/25/2005,"10,931.62","1,257.50","1,684.39"
11/23/2005,"10,916.09","1,268.20","1,701.05"
11/22/2005,"10,871.43","1,265.60","1,696.77"
11/21/2005,"10,820.28","1,261.20","1,694.14"
11/18/2005,"10,766.33","1,254.80","1,686.23"
11/17/2005,"10,720.22","1,248.30","1,679.85"
11/16/2005,"10,674.76","1,242.80","1,676.39"
11/15/2005,"10,686.44","1,231.20","1,651.45"
11/14/2005,"10,697.17","1,229.00","1,644.31"
11/11/2005,"10,686.04","1,233.80","1,651.90"
11/10/2005,"10,640.10","1,234.70","1,653.36"
11/09/2005,"10,546.21","1,231.00","1,650.93"
11/08/2005,"10,539.72","1,220.70","1,630.21"
11/07/2005,"10,586.23","1,218.60","1,628.40"
11/04/2005,"10,530.76","1,222.80","1,629.27"
11/03/2005,"10,522.59","1,220.10","1,628.03"
11/02/2005,"10,472.73","1,219.90","1,619.67"
11/01/2005,"10,406.77","1,214.80","1,597.29"
10/31/2005,"10,440.07","1,202.80","1,576.52"
10/28/2005,"10,402.77","1,207.00","1,579.18"
10/27/2005,"10,229.95","1,198.40","1,557.11"
10/26/2005,"10,344.98","1,178.90","1,543.38"
10/25/2005,"10,377.87","1,191.40","1,575.14"
10/24/2005,"10,385.00","1,196.50","1,585.82"
10/21/2005,"10,215.22","1,199.40","1,590.65"
10/20/2005,"10,281.10","1,179.60","1,565.12"
10/19/2005,"10,414.13","1,177.80","1,555.59"
10/18/2005,"10,285.26","1,195.80","1,569.61"
10/17/2005,"10,348.10","1,178.10","1,538.43"
10/14/2005,"10,287.34","1,190.10","1,549.88"
10/13/2005,"10,216.59","1,186.60","1,544.29"
10/12/2005,"10,216.91","1,176.80","1,533.80"
10/11/2005,"10,253.17","1,177.70","1,521.19"
10/10/2005,"10,238.76","1,184.90","1,539.31"
10/07/2005,"10,292.31","1,187.30","1,546.99"
10/06/2005,"10,287.10","1,195.90","1,555.92"
10/05/2005,"10,317.36","1,191.50","1,552.94"
10/04/2005,"10,441.11","1,196.40","1,571.52"
10/03/2005,"10,535.48","1,214.50","1,595.54"
09/30/2005,"10,568.70","1,226.70","1,605.59"
09/29/2005,"10,552.78","1,228.80","1,601.66"
09/28/2005,"10,473.09","1,227.70","1,589.93"
09/27/2005,"10,456.21","1,216.90","1,568.81"
09/26/2005,"10,443.63","1,215.70","1,568.84"
09/23/2005,"10,419.59","1,215.60","1,572.86"
09/22/2005,"10,422.05","1,215.30","1,571.75"
09/21/2005,"10,378.03","1,214.60","1,567.36"
09/20/2005,"10,481.52","1,210.20","1,561.84"
09/19/2005,"10,557.63","1,221.30","1,578.20"
09/16/2005,"10,641.94","1,231.00","1,586.05"
09/15/2005,"10,558.75","1,237.90","1,599.44"
09/14/2005,"10,544.90","1,227.70","1,588.55"
09/13/2005,"10,597.44","1,227.20","1,589.63"
09/12/2005,"10,682.94","1,231.20","1,607.38"
09/09/2005,"10,678.56","1,240.60","1,612.20"
09/08/2005,"10,595.93","1,241.50","1,607.83"
09/07/2005,"10,633.50","1,231.70","1,597.68"
09/06/2005,"10,589.24","1,236.40","1,599.86"
09/02/2005,"10,447.37","1,233.40","1,597.27"
09/01/2005,"10,459.63","1,218.00","1,573.12"
08/31/2005,"10,481.60","1,221.60","1,577.25"
08/30/2005,"10,412.82","1,220.30","1,581.71"
08/29/2005,"10,463.05","1,208.40","1,565.73"
08/26/2005,"10,397.29","1,212.30","1,571.52"
08/25/2005,"10,450.63","1,205.10","1,558.84"
08/24/2005,"10,434.87","1,212.40","1,565.88"
08/23/2005,"10,519.58","1,209.60","1,561.71"
08/22/2005,"10,569.89","1,217.60","1,571.30"
08/19/2005,"10,559.23","1,221.70","1,575.59"
08/18/2005,"10,554.93","1,219.70","1,573.72"
08/17/2005,"10,550.71","1,219.00","1,575.76"
08/16/2005,"10,513.45","1,220.20","1,582.29"
08/15/2005,"10,634.38","1,219.30","1,574.01"
08/12/2005,"10,600.31","1,233.90","1,600.71"
08/11/2005,"10,685.89","1,230.40","1,591.75"
08/10/2005,"10,594.41","1,237.80","1,600.65"
08/09/2005,"10,615.67","1,229.10","1,585.71"
08/08/2005,"10,536.93","1,231.40","1,601.14"
08/05/2005,"10,558.03","1,223.10","1,589.97"
08/04/2005,"10,610.10","1,226.40","1,601.59"
08/03/2005,"10,697.59","1,235.90","1,608.74"
08/02/2005,"10,683.74","1,245.00","1,627.19"
08/01/2005,"10,623.15","1,244.10","1,627.01"
07/29/2005,"10,640.91","1,235.30","1,610.11"
07/28/2005,"10,705.55","1,234.20","1,605.14"
07/27/2005,"10,637.09","1,243.70","1,618.64"
07/26/2005,"10,579.77","1,236.80","1,611.95"
07/25/2005,"10,596.48","1,231.20","1,598.93"
07/22/2005,"10,651.18","1,229.00","1,593.57"
07/21/2005,"10,627.77","1,233.70","1,600.76"
07/20/2005,"10,689.15","1,227.00","1,601.89"
07/19/2005,"10,646.56","1,235.20","1,602.75"
07/18/2005,"10,574.99","1,229.30","1,590.49"
07/15/2005,"10,640.83","1,221.10","1,570.09"
07/14/2005,"10,628.89","1,227.90","1,577.82"
07/13/2005,"10,557.39","1,226.50","1,573.44"
07/12/2005,"10,513.89","1,223.30","1,557.62"
07/11/2005,"10,519.72","1,222.20","1,555.59"
07/08/2005,"10,449.14","1,219.40","1,547.66"
07/07/2005,"10,302.29","1,211.90","1,533.27"
07/06/2005,"10,270.68","1,197.90","1,503.78"
07/05/2005,"10,371.80","1,194.90","1,498.05"
07/01/2005,"10,303.44","1,205.00","1,506.35"
06/30/2005,"10,274.97","1,194.40","1,490.53"
06/29/2005,"10,374.48","1,191.30","1,493.52"
06/28/2005,"10,405.63","1,199.80","1,504.11"
06/27/2005,"10,290.78","1,201.60","1,508.61"
06/24/2005,"10,297.84","1,190.70","1,493.75"
06/23/2005,"10,421.44","1,191.60","1,500.18"
06/22/2005,"10,587.93","1,200.70","1,515.95"
06/21/2005,"10,599.67","1,213.90","1,534.36"
06/20/2005,"10,609.11","1,213.60","1,536.48"
06/17/2005,"10,623.07","1,216.10","1,537.31"
06/16/2005,"10,578.65","1,217.00","1,538.13"
06/15/2005,"10,566.37","1,211.00","1,537.42"
06/14/2005,"10,547.57","1,206.60","1,529.49"
06/13/2005,"10,522.56","1,203.90","1,524.42"
06/10/2005,"10,512.63","1,200.80","1,529.13"
06/09/2005,"10,503.02","1,198.10","1,521.02"
06/08/2005,"10,476.86","1,200.90","1,539.46"
06/07/2005,"10,483.07","1,194.70","1,527.68"
06/06/2005,"10,467.03","1,197.30","1,531.12"
06/03/2005,"10,460.97","1,197.50","1,545.27"
06/02/2005,"10,553.49","1,196.00","1,544.48"
06/01/2005,"10,549.87","1,204.30","1,568.96"
05/31/2005,"10,467.48","1,202.30","1,559.50"
05/27/2005,"10,542.55","1,191.50","1,542.63"
05/26/2005,"10,537.60","1,198.80","1,549.80"
05/25/2005,"10,457.80","1,197.60","1,548.80"
05/24/2005,"10,503.68","1,190.00","1,532.71"
05/23/2005,"10,523.56","1,194.10","1,540.47"
05/20/2005,"10,471.91","1,193.90","1,535.22"
05/19/2005,"10,493.19","1,189.30","1,528.06"
05/18/2005,"10,464.45","1,191.10","1,521.43"
05/17/2005,"10,331.88","1,185.60","1,509.26"
05/16/2005,"10,252.29","1,173.80","1,490.14"
05/13/2005,"10,140.12","1,165.70","1,480.68"
05/12/2005,"10,189.48","1,154.00","1,470.63"
05/11/2005,"10,300.25","1,159.40","1,454.79"
05/10/2005,"10,281.11","1,171.10","1,459.55"
05/09/2005,"10,384.34","1,166.20","1,450.36"
05/06/2005,"10,345.40","1,178.80","1,463.38"
05/05/2005,"10,340.38","1,171.30","1,456.00"
05/04/2005,"10,384.64","1,172.60","1,450.16"
05/03/2005,"10,256.95","1,175.70","1,452.20"
05/02/2005,"10,251.70","1,161.20","1,427.61"
04/29/2005,"10,192.51","1,162.20","1,423.71"
04/28/2005,"10,070.37","1,156.80","1,420.79"
04/27/2005,"10,198.80","1,143.20","1,409.29"
04/26/2005,"10,151.13","1,156.40","1,423.76"
04/25/2005,"10,242.47","1,151.70","1,420.43"
04/22/2005,"10,157.71","1,162.10","1,437.31"
04/21/2005,"10,218.60","1,152.10","1,421.21"
04/20/2005,"10,012.36","1,160.00","1,447.37"
04/19/2005,"10,127.41","1,137.50","1,406.85"
04/18/2005,"10,071.25","1,152.80","1,420.80"
04/15/2005,"10,087.51","1,146.00","1,409.98"
04/14/2005,"10,278.75","1,142.60","1,408.59"
04/13/2005,"10,403.93","1,162.00","1,441.13"
04/12/2005,"10,507.97","1,173.80","1,461.68"
04/11/2005,"10,448.56","1,187.80","1,489.16"
04/08/2005,"10,461.34","1,181.20","1,478.55"
04/07/2005,"10,546.32","1,181.20","1,485.60"
04/06/2005,"10,486.02","1,191.10","1,499.71"
04/05/2005,"10,458.46","1,184.10","1,480.67"
04/04/2005,"10,421.14","1,181.40","1,483.75"
04/01/2005,"10,404.30","1,176.10","1,476.72"
03/31/2005,"10,503.76","1,172.90","1,469.35"
03/30/2005,"10,540.93","1,180.60","1,482.53"
03/29/2005,"10,405.70","1,181.40","1,491.74"
03/28/2005,"10,485.65","1,165.40","1,464.34"
03/24/2005,"10,442.87","1,174.30","1,472.71"
03/23/2005,"10,456.02","1,171.40","1,469.94"
03/22/2005,"10,470.51","1,172.50","1,471.77"
03/21/2005,"10,565.39","1,171.70","1,465.09"
03/18/2005,"10,629.67","1,183.80","1,484.45"
03/17/2005,"10,626.35","1,189.70","1,484.40"
03/16/2005,"10,633.07","1,190.20","1,487.63"
03/15/2005,"10,745.10","1,188.10","1,486.23"
03/14/2005,"10,804.51","1,197.80","1,502.06"
03/11/2005,"10,774.36","1,206.80","1,515.09"
03/10/2005,"10,851.51","1,200.10","1,505.64"
03/09/2005,"10,805.62","1,209.20","1,524.38"
03/08/2005,"10,912.62","1,207.00","1,521.98"
03/07/2005,"10,936.86","1,219.40","1,528.65"
03/04/2005,"10,940.55","1,225.30","1,545.20"
03/03/2005,"10,833.03","1,222.10","1,520.58"
03/02/2005,"10,811.97","1,210.50","1,511.89"
03/01/2005,"10,830.00","1,210.10","1,525.28"
02/28/2005,"10,766.23","1,210.40","1,527.25"
02/25/2005,"10,841.60","1,203.60","1,511.02"
02/24/2005,"10,748.79","1,211.40","1,526.90"
02/23/2005,"10,673.79","1,200.20","1,517.71"
02/22/2005,"10,611.20","1,190.80","1,497.09"
02/18/2005,"10,785.22","1,184.20","1,494.07"
02/17/2005,"10,754.26","1,201.60","1,515.40"
02/16/2005,"10,834.88","1,200.80","1,519.29"
02/15/2005,"10,837.32","1,210.30","1,542.41"
02/14/2005,"10,791.13","1,210.10","1,547.30"
02/11/2005,"10,796.01","1,206.10","1,538.21"
02/10/2005,"10,749.61","1,205.30","1,530.51"
02/09/2005,"10,664.11","1,197.00","1,506.83"
02/08/2005,"10,724.63","1,192.00","1,506.81"
02/07/2005,"10,715.76","1,202.30","1,532.69"
02/04/2005,"10,716.13","1,201.70","1,529.05"
02/03/2005,"10,593.10","1,203.00","1,534.49"
02/02/2005,"10,596.79","1,189.90","1,508.24"
02/01/2005,"10,551.94","1,193.20","1,525.10"
01/31/2005,"10,489.94","1,189.40","1,523.66"
01/28/2005,"10,427.20","1,181.30","1,519.63"
01/27/2005,"10,467.40","1,171.40","1,499.46"
01/26/2005,"10,498.59","1,174.50","1,507.55"
01/25/2005,"10,461.56","1,174.10","1,509.01"
01/24/2005,"10,368.61","1,168.40","1,490.57"
01/21/2005,"10,392.99","1,163.80","1,480.66"
01/20/2005,"10,471.47","1,167.90","1,503.64"
01/19/2005,"10,539.97","1,175.40","1,514.56"
01/18/2005,"10,628.79","1,184.60","1,545.65"
01/14/2005,"10,558.00","1,196.00","1,573.49"
01/13/2005,"10,505.83","1,184.50","1,561.11"
01/12/2005,"10,617.78","1,177.50","1,545.18"
01/11/2005,"10,556.22","1,187.70","1,565.78"
01/10/2005,"10,621.03","1,183.00","1,553.40"
01/07/2005,"10,603.96","1,190.20","1,564.92"
01/06/2005,"10,622.88","1,186.20","1,564.81"
01/05/2005,"10,597.83","1,187.90","1,557.52"
01/04/2005,"10,630.78","1,183.70","1,563.76"
01/03/2005,"10,729.43","1,188.00","1,571.83"
12/31/2004,"10,783.01","1,202.10","1,603.51"
12/30/2004,"10,800.30","1,211.90","1,621.12"
12/29/2004,"10,829.19","1,213.50","1,623.76"
12/28/2004,"10,854.54","1,213.50","1,624.95"
12/27/2004,"10,776.13","1,213.50","1,624.19"
12/23/2004,"10,827.12","1,204.90","1,607.59"
12/22/2004,"10,815.89","1,210.10","1,613.77"
12/21/2004,"10,759.43","1,209.60","1,613.57"
12/20/2004,"10,661.60","1,205.50","1,609.26"
12/17/2004,"10,649.92","1,194.70","1,591.97"
12/16/2004,"10,705.64","1,194.20","1,596.61"
12/15/2004,"10,691.45","1,203.20","1,607.62"
12/14/2004,"10,676.45","1,205.70","1,623.63"
12/13/2004,"10,638.32","1,203.40","1,627.46"
12/10/2004,"10,543.22","1,198.70","1,621.16"
12/09/2004,"10,552.82","1,188.00","1,605.16"
12/08/2004,"10,494.23","1,189.20","1,609.79"
12/07/2004,"10,440.58","1,182.80","1,601.91"
12/06/2004,"10,547.06","1,177.10","1,589.33"
12/03/2004,"10,592.21","1,190.20","1,619.59"
12/02/2004,"10,585.12","1,191.20","1,614.40"
12/01/2004,"10,590.22","1,190.30","1,613.15"
11/30/2004,"10,428.02","1,191.40","1,607.15"
11/29/2004,"10,475.90","1,173.80","1,571.50"
11/26/2004,"10,522.23","1,178.60","1,580.44"
11/24/2004,"10,520.31","1,182.70","1,578.26"
11/23/2004,"10,492.60","1,181.80","1,582.55"
11/22/2004,"10,489.42","1,176.90","1,562.60"
11/19/2004,"10,456.91","1,177.20","1,568.28"
11/18/2004,"10,572.55","1,170.30","1,552.11"
11/17/2004,"10,549.57","1,183.50","1,580.81"
11/16/2004,"10,487.65","1,181.90","1,571.12"
11/15/2004,"10,550.24","1,175.40","1,548.53"
11/12/2004,"10,539.01","1,183.80","1,560.96"
11/11/2004,"10,469.84","1,184.20","1,558.41"
